file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhinengkefuzhushou.tsx, fileName: IconSCzhinengkefuzhushou.tsx, size: 1789, 后缀: .tsx
file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/AuthManagement/service/index.ts, fileName: index.ts, size: 2033, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/components/ChatWidgetPreview/index.module.less, fileName: index.module.less, size: 4353, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/starInstantConversation.ts, fileName: starInstantConversation.ts, size: 2187, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/AiChatAnalysis/views/OriginalText/index.module.less, fileName: index.module.less, size: 688, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/GuidePopup/index.module.less, fileName: index.module.less, size: 436, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaFbGroup.tsx, fileName: IconSCaFbGroup.tsx, size: 1727, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/App.less, fileName: App.less, size: 2668, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/updateCustomer.ts, fileName: updateCustomer.ts, size: 932, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScReplayCircle.tsx, fileName: IconScReplayCircle.tsx, size: 1917, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/ScrollSLTableHoc/index.tsx, fileName: index.tsx, size: 1767, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/sagas/posts/changePostsAssignee.ts, fileName: changePostsAssignee.ts, size: 2195, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/tabs/actions/index.ts, fileName: index.ts, size: 339, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCportrait2.tsx, fileName: IconSCportrait2.tsx, size: 7902, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/refreshConversation.ts, fileName: refreshConversation.ts, size: 405, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/AiAssistant/MessageList/index.module.less, fileName: index.module.less, size: 243, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icon/index.tsx, fileName: index.tsx, size: 58686, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCgugepay1.tsx, fileName: IconSCgugepay1.tsx, size: 6917, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCsousuo.tsx, fileName: IconSCsousuo.tsx, size: 1022, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/invoice.ts, fileName: invoice.ts, size: 662, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCpdf.tsx, fileName: IconSCpdf.tsx, size: 2975, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScLogout.tsx, fileName: IconScLogout.tsx, size: 2775, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hooks/useGuideModule.ts, fileName: useGuideModule.ts, size: 1192, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/store/rootActions.ts, fileName: rootActions.ts, size: 161, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/UserTag/UserTagSearchDropdown.tsx, fileName: UserTagSearchDropdown.tsx, size: 2395, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ConnectedPage/NewTemplatePage/components/WaSystemTemplate/index.tsx, fileName: index.tsx, size: 2539, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/DataAnalysis/index.tsx, fileName: index.tsx, size: 10054, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCfukuanxiangguan.tsx, fileName: IconSCfukuanxiangguan.tsx, size: 1439, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCkongbai.tsx, fileName: IconSCkongbai.tsx, size: 1534, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/PageTitle/index.module.less, fileName: index.module.less, size: 1022, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hooks/index.ts, fileName: index.ts, size: 126, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCgenghuan.tsx, fileName: IconSCgenghuan.tsx, size: 1052, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScGroup.tsx, fileName: IconScGroup.tsx, size: 3263, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/containers/CartIdManualOrder/index.tsx, fileName: index.tsx, size: 5413, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/AiKnowledgeBase/components/EmptyTable/index.module.less, fileName: index.module.less, size: 383, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/actions/orderHistory.ts, fileName: orderHistory.ts, size: 1410, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/CopyPhoneToClipboard/index.tsx, fileName: index.tsx, size: 2525, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaGuanjianziguanbi1.tsx, fileName: IconSCaGuanjianziguanbi1.tsx, size: 1777, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/service/whatsapp/readTemplateTypeChange.ts, fileName: readTemplateTypeChange.ts, size: 878, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/rolloutKey.ts, fileName: rolloutKey.ts, size: 178, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/SendAuthTempAlert/components/AuthTemplateModalContainer/index.tsx, fileName: index.tsx, size: 3702, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCqiehuanliebiao.tsx, fileName: IconSCqiehuanliebiao.tsx, size: 1120, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/Profile.module.less, fileName: Profile.module.less, size: 1936, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/availabilityTracker/interface.ts, fileName: interface.ts, size: 2251, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/TemplateTypeIntroduce/index.module.less, fileName: index.module.less, size: 312, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/orderDetail.html, fileName: orderDetail.html, size: 3012, 后缀: .html



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/setDeliveryAddress.ts, fileName: setDeliveryAddress.ts, size: 2936, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCqidanshangpin.tsx, fileName: IconSCqidanshangpin.tsx, size: 2056, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/postsComment/components/FBPostShopCartLink/index.module.less, fileName: index.module.less, size: 569, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/shopper/components/Middle/index.tsx, fileName: index.tsx, size: 4079, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/helpers/index.ts, fileName: index.ts, size: 1542, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/CrmAssistant/AutoAddTags/index.tsx, fileName: index.tsx, size: 941, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/AuthManagement/hooks/styles.module.less, fileName: styles.module.less, size: 616, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/index.tsx, fileName: index.tsx, size: 21667, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/vite-public/robots.txt, fileName: robots.txt, size: 67, 后缀: .txt



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaStoreIcon1.tsx, fileName: IconSCaStoreIcon1.tsx, size: 2846, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCkuoyinqi.tsx, fileName: IconSCkuoyinqi.tsx, size: 1932, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScIconOutlineLock.tsx, fileName: IconScIconOutlineLock.tsx, size: 1285, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastIndex/components/EmptyTable/index.module.less, fileName: index.module.less, size: 301, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/images/brand_whatsapp.png, fileName: brand_whatsapp.png, size: 2890, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/components/SubscribeFailedPopover/index.tsx, fileName: index.tsx, size: 1852, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ConversationItem/index.tsx, fileName: index.tsx, size: 5246, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/service/openApi.ts, fileName: openApi.ts, size: 5645, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyList/interface.ts, fileName: interface.ts, size: 2118, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/api/logistics/response.ts, fileName: response.ts, size: 921, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/MultiTagsRender/tag.tsx, fileName: tag.tsx, size: 612, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/.yarnrc, fileName: .yarnrc, size: 490, 后缀: .yarnrc



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSChourglass.tsx, fileName: IconSChourglass.tsx, size: 1694, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Loading/NewLoading.tsx, fileName: NewLoading.tsx, size: 417, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/MobileDrawer/index.tsx, fileName: index.tsx, size: 852, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/components/MultiTags/index.tsx, fileName: index.tsx, size: 3890, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/posts-comments-empty.png, fileName: posts-comments-empty.png, size: 98043, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/pages/CreateTemplate/components/MessageView/index.module.less, fileName: index.module.less, size: 3700, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastIndex/broadcastList.tsx, fileName: broadcastList.tsx, size: 18487, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCliveYoutube.tsx, fileName: IconSCliveYoutube.tsx, size: 1474, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/AutoAddTags/index.module.less, fileName: index.module.less, size: 2712, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/types.ts, fileName: types.ts, size: 3112, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/setupProxy.js, fileName: setupProxy.js, size: 1161, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/staff/sagas/index.ts, fileName: index.ts, size: 173, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/updateDiscountItem.ts, fileName: updateDiscountItem.ts, size: 2418, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Avatar/index.module.less, fileName: index.module.less, size: 461, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/CommonHeader/index.module.less, fileName: index.module.less, size: 1066, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/index.tsx, fileName: index.tsx, size: 10294, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyEdit/Template.module.less, fileName: Template.module.less, size: 569, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/storage.ts, fileName: storage.ts, size: 1474, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/getShopConversations.ts, fileName: getShopConversations.ts, size: 1294, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScLock.tsx, fileName: IconScLock.tsx, size: 1431, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/postsComment/components/FBCommentBox/index.tsx, fileName: index.tsx, size: 19157, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/react-app-env.d.ts, fileName: react-app-env.d.ts, size: 5737, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/readShopConversation.ts, fileName: readShopConversation.ts, size: 1052, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaizhushou.tsx, fileName: IconSCaizhushou.tsx, size: 2111, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCkuaijiehuifu1.tsx, fileName: IconSCkuaijiehuifu1.tsx, size: 2202, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCxiazai1.tsx, fileName: IconSCxiazai1.tsx, size: 1349, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/SocialAccountBind/index.module.less, fileName: index.module.less, size: 2207, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/pages/EditSystemTemplate/index.module.less, fileName: index.module.less, size: 297, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/getPaymentsList.ts, fileName: getPaymentsList.ts, size: 1265, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/getCountries.ts, fileName: getCountries.ts, size: 746, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCa01Default.tsx, fileName: IconSCa01Default.tsx, size: 1370, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhipai.tsx, fileName: IconSCzhipai.tsx, size: 1402, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScExclamationCircle1.tsx, fileName: IconScExclamationCircle1.tsx, size: 1184, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/pages/instant/index.module.less, fileName: index.module.less, size: 122, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/envConfig.json, fileName: envConfig.json, size: 773, 后缀: .json



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/tabs/actions/inbox.ts, fileName: inbox.ts, size: 711, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/constant/platformEnum.ts, fileName: platformEnum.ts, size: 280, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/constant/waBroadcast.ts, fileName: waBroadcast.ts, size: 3780, 后缀: .ts
